biosample_id,pathway_id,pathway_name,expr_sum
nmdc:bsm-11-cwey4y35,map04660,T cell receptor signaling pathway [PATH:ko04660],748
nmdc:bsm-11-cwey4y35,map04662,B cell receptor signaling pathway [PATH:ko04662],1164
nmdc:bsm-11-cwey4y35,map04664,Fc epsilon RI signaling pathway [PATH:ko04664],1072
nmdc:bsm-11-cwey4y35,map04666,Fc gamma R-mediated phagocytosis [PATH:ko04666],2207
nmdc:bsm-11-cwey4y35,map04668,TNF signaling pathway [PATH:ko04668],125
nmdc:bsm-11-cwey4y35,map04670,Leukocyte transendothelial migration [PATH:ko04670],3219
nmdc:bsm-11-cwey4y35,map04710,Circadian rhythm [PATH:ko04710],471
nmdc:bsm-11-cwey4y35,map04711,Circadian rhythm - fly [PATH:ko04711],35
nmdc:bsm-11-cwey4y35,map04712,Circadian rhythm - plant [PATH:ko04712],56
nmdc:bsm-11-cwey4y35,map04713,Circadian entrainment [PATH:ko04713],841
nmdc:bsm-11-cwey4y35,map04714,Thermogenesis [PATH:ko04714],31214
nmdc:bsm-11-cwey4y35,map04720,Long-term potentiation [PATH:ko04720],869
nmdc:bsm-11-cwey4y35,map04721,Synaptic vesicle cycle [PATH:ko04721],1036
nmdc:bsm-11-cwey4y35,map04722,Neurotrophin signaling pathway [PATH:ko04722],2363
nmdc:bsm-11-cwey4y35,map04723,Retrograde endocannabinoid signaling [PATH:ko04723],3116
nmdc:bsm-11-cwey4y35,map04724,Glutamatergic synapse [PATH:ko04724],10690
nmdc:bsm-11-cwey4y35,map04725,Cholinergic synapse [PATH:ko04725],606
nmdc:bsm-11-cwey4y35,map04726,Serotonergic synapse [PATH:ko04726],1002
nmdc:bsm-11-cwey4y35,map04727,GABAergic synapse [PATH:ko04727],11055
nmdc:bsm-11-cwey4y35,map04728,Dopaminergic synapse [PATH:ko04728],1483
nmdc:bsm-11-cwey4y35,map04730,Long-term depression [PATH:ko04730],523
nmdc:bsm-11-cwey4y35,map04740,Olfactory transduction [PATH:ko04740],616
nmdc:bsm-11-cwey4y35,map04742,Taste transduction [PATH:ko04742],31
nmdc:bsm-11-cwey4y35,map04744,Phototransduction [PATH:ko04744],552
nmdc:bsm-11-cwey4y35,map04745,Phototransduction - fly [PATH:ko04745],2062
nmdc:bsm-11-cwey4y35,map04750,Inflammatory mediator regulation of TRP channels [PATH:ko04750],535
nmdc:bsm-11-cwey4y35,map04810,Regulation of actin cytoskeleton [PATH:ko04810],4933
nmdc:bsm-11-cwey4y35,map04812,Cytoskeleton proteins [BR:ko04812],28946
nmdc:bsm-11-cwey4y35,map04814,Motor proteins [PATH:ko04814],12574
nmdc:bsm-11-cwey4y35,map04820,Cytoskeleton in muscle cells [PATH:ko04820],4801
nmdc:bsm-11-cwey4y35,map04910,Insulin signaling pathway [PATH:ko04910],9317
nmdc:bsm-11-cwey4y35,map04911,Insulin secretion [PATH:ko04911],357
nmdc:bsm-11-cwey4y35,map04912,GnRH signaling pathway [PATH:ko04912],822
nmdc:bsm-11-cwey4y35,map04913,Ovarian steroidogenesis [PATH:ko04913],20
nmdc:bsm-11-cwey4y35,map04914,Progesterone-mediated oocyte maturation [PATH:ko04914],1848
nmdc:bsm-11-cwey4y35,map04915,Estrogen signaling pathway [PATH:ko04915],3985
nmdc:bsm-11-cwey4y35,map04916,Melanogenesis [PATH:ko04916],1476
nmdc:bsm-11-cwey4y35,map04917,Prolactin signaling pathway [PATH:ko04917],929
nmdc:bsm-11-cwey4y35,map04918,Thyroid hormone synthesis [PATH:ko04918],2338
nmdc:bsm-11-cwey4y35,map04919,Thyroid hormone signaling pathway [PATH:ko04919],4562
nmdc:bsm-11-cwey4y35,map04920,Adipocytokine signaling pathway [PATH:ko04920],14888
nmdc:bsm-11-cwey4y35,map04921,Oxytocin signaling pathway [PATH:ko04921],4016
nmdc:bsm-11-cwey4y35,map04922,Glucagon signaling pathway [PATH:ko04922],9893
nmdc:bsm-11-cwey4y35,map04923,Regulation of lipolysis in adipocytes [PATH:ko04923],270
nmdc:bsm-11-cwey4y35,map04924,Renin secretion [PATH:ko04924],1361
nmdc:bsm-11-cwey4y35,map04925,Aldosterone synthesis and secretion [PATH:ko04925],905
nmdc:bsm-11-cwey4y35,map04926,Relaxin signaling pathway [PATH:ko04926],718
nmdc:bsm-11-cwey4y35,map04927,Cortisol synthesis and secretion [PATH:ko04927],38
nmdc:bsm-11-cwey4y35,map04928,"Parathyroid hormone synthesis, secretion and action [PATH:ko04928]",580
nmdc:bsm-11-cwey4y35,map04929,GnRH secretion [PATH:ko04929],271
nmdc:bsm-11-cwey4y35,map04930,Type II diabetes mellitus [PATH:ko04930],807
nmdc:bsm-11-cwey4y35,map04931,Insulin resistance [PATH:ko04931],9727
nmdc:bsm-11-cwey4y35,map04932,Non-alcoholic fatty liver disease [PATH:ko04932],12573
nmdc:bsm-11-cwey4y35,map04933,AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933],1587
nmdc:bsm-11-cwey4y35,map04934,Cushing syndrome [PATH:ko04934],1770
nmdc:bsm-11-cwey4y35,map04935,"Growth hormone synthesis, secretion and action [PATH:ko04935]",551
nmdc:bsm-11-cwey4y35,map04936,Alcoholic liver disease [PATH:ko04936],15442
nmdc:bsm-11-cwey4y35,map04940,Type I diabetes mellitus [PATH:ko04940],35264
nmdc:bsm-11-cwey4y35,map04960,Aldosterone-regulated sodium reabsorption [PATH:ko04960],518
nmdc:bsm-11-cwey4y35,map04961,Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961],525
nmdc:bsm-11-cwey4y35,map04962,Vasopressin-regulated water reabsorption [PATH:ko04962],352
nmdc:bsm-11-cwey4y35,map04964,Proximal tubule bicarbonate reclamation [PATH:ko04964],6200
nmdc:bsm-11-cwey4y35,map04966,Collecting duct acid secretion [PATH:ko04966],646
nmdc:bsm-11-cwey4y35,map04970,Salivary secretion [PATH:ko04970],1103
nmdc:bsm-11-cwey4y35,map04971,Gastric acid secretion [PATH:ko04971],2474
nmdc:bsm-11-cwey4y35,map04972,Pancreatic secretion [PATH:ko04972],2798
nmdc:bsm-11-cwey4y35,map04973,Carbohydrate digestion and absorption [PATH:ko04973],663
nmdc:bsm-11-cwey4y35,map04974,Protein digestion and absorption [PATH:ko04974],1827
nmdc:bsm-11-cwey4y35,map04975,Fat digestion and absorption [PATH:ko04975],8177
nmdc:bsm-11-cwey4y35,map04976,Bile secretion [PATH:ko04976],722
nmdc:bsm-11-cwey4y35,map04977,Vitamin digestion and absorption [PATH:ko04977],62
nmdc:bsm-11-cwey4y35,map04978,Mineral absorption [PATH:ko04978],1347
nmdc:bsm-11-cwey4y35,map04979,Cholesterol metabolism [PATH:ko04979],125
nmdc:bsm-11-cwey4y35,map04980,Cobalamin transport and metabolism [PATH:ko04980],4670
nmdc:bsm-11-cwey4y35,map04981,Folate transport and metabolism [PATH:ko04981],6476
nmdc:bsm-11-cwey4y35,map04990,Domain-containing proteins not elsewhere classified [BR:ko04990],488
nmdc:bsm-11-cwey4y35,map05010,Alzheimer disease [PATH:ko05010],27599
nmdc:bsm-11-cwey4y35,map05012,Parkinson disease [PATH:ko05012],70799
nmdc:bsm-11-cwey4y35,map05014,Amyotrophic lateral sclerosis [PATH:ko05014],31980
nmdc:bsm-11-cwey4y35,map05016,Huntington disease [PATH:ko05016],30860
nmdc:bsm-11-cwey4y35,map05017,Spinocerebellar ataxia [PATH:ko05017],3189
nmdc:bsm-11-cwey4y35,map05020,Prion disease [PATH:ko05020],26516
nmdc:bsm-11-cwey4y35,map05022,Pathways of neurodegeneration - multiple diseases [PATH:ko05022],55928
nmdc:bsm-11-cwey4y35,map05030,Cocaine addiction [PATH:ko05030],541
nmdc:bsm-11-cwey4y35,map05031,Amphetamine addiction [PATH:ko05031],1016
nmdc:bsm-11-cwey4y35,map05032,Morphine addiction [PATH:ko05032],342
nmdc:bsm-11-cwey4y35,map05033,Nicotine addiction [PATH:ko05033],27
nmdc:bsm-11-cwey4y35,map05034,Alcoholism [PATH:ko05034],9055
nmdc:bsm-11-cwey4y35,map05100,Bacterial invasion of epithelial cells [PATH:ko05100],3991
nmdc:bsm-11-cwey4y35,map05110,Vibrio cholerae infection [PATH:ko05110],2808
nmdc:bsm-11-cwey4y35,map05111,Biofilm formation - Vibrio cholerae [PATH:ko05111],40089
nmdc:bsm-11-cwey4y35,map05120,Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120],2761
nmdc:bsm-11-cwey4y35,map05130,Pathogenic Escherichia coli infection [PATH:ko05130],14167
nmdc:bsm-11-cwey4y35,map05131,Shigellosis [PATH:ko05131],37024
nmdc:bsm-11-cwey4y35,map05132,Salmonella infection [PATH:ko05132],42471
nmdc:bsm-11-cwey4y35,map05133,Pertussis [PATH:ko05133],9469
nmdc:bsm-11-cwey4y35,map05134,Legionellosis [PATH:ko05134],52073
nmdc:bsm-11-cwey4y35,map05135,Yersinia infection [PATH:ko05135],3650
nmdc:bsm-11-cwey4y35,map05140,Leishmaniasis [PATH:ko05140],4388
nmdc:bsm-11-cwey4y35,map05142,Chagas disease [PATH:ko05142],1184
nmdc:bsm-11-cwey4y35,map05143,African trypanosomiasis [PATH:ko05143],519
nmdc:bsm-11-cwey4y35,map05144,Malaria [PATH:ko05144],4
nmdc:bsm-11-cwey4y35,map05145,Toxoplasmosis [PATH:ko05145],3026
nmdc:bsm-11-cwey4y35,map05146,Amoebiasis [PATH:ko05146],1380
nmdc:bsm-11-cwey4y35,map05150,Staphylococcus aureus infection [PATH:ko05150],197
nmdc:bsm-11-cwey4y35,map05152,Tuberculosis [PATH:ko05152],66226
nmdc:bsm-11-cwey4y35,map05160,Hepatitis C [PATH:ko05160],2443
nmdc:bsm-11-cwey4y35,map05161,Hepatitis B [PATH:ko05161],1761
nmdc:bsm-11-cwey4y35,map05162,Measles [PATH:ko05162],3266
nmdc:bsm-11-cwey4y35,map05163,Human cytomegalovirus infection [PATH:ko05163],3856
nmdc:bsm-11-cwey4y35,map05164,Influenza A [PATH:ko05164],4214
nmdc:bsm-11-cwey4y35,map05165,Human papillomavirus infection [PATH:ko05165],2483
nmdc:bsm-11-cwey4y35,map05166,Human T-cell leukemia virus 1 infection [PATH:ko05166],1856
nmdc:bsm-11-cwey4y35,map05167,Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167],26942
nmdc:bsm-11-cwey4y35,map05168,Herpes simplex virus 1 infection [PATH:ko05168],2015
nmdc:bsm-11-cwey4y35,map05169,Epstein-Barr virus infection [PATH:ko05169],3066
nmdc:bsm-11-cwey4y35,map05170,Human immunodeficiency virus 1 infection [PATH:ko05170],4348
nmdc:bsm-11-cwey4y35,map05171,Coronavirus disease - COVID-19 [PATH:ko05171],15074
nmdc:bsm-11-cwey4y35,map05200,Pathways in cancer [PATH:ko05200],13817
nmdc:bsm-11-cwey4y35,map05202,Transcriptional misregulation in cancer [PATH:ko05202],3161
nmdc:bsm-11-cwey4y35,map05203,Viral carcinogenesis [PATH:ko05203],6603
nmdc:bsm-11-cwey4y35,map05204,Chemical carcinogenesis - DNA adducts [PATH:ko05204],6955
nmdc:bsm-11-cwey4y35,map05205,Proteoglycans in cancer [PATH:ko05205],5858
nmdc:bsm-11-cwey4y35,map05206,MicroRNAs in cancer [PATH:ko05206],1481
nmdc:bsm-11-cwey4y35,map05207,Chemical carcinogenesis - receptor activation [PATH:ko05207],9152
nmdc:bsm-11-cwey4y35,map05208,Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],34167
nmdc:bsm-11-cwey4y35,map05210,Colorectal cancer [PATH:ko05210],2693
nmdc:bsm-11-cwey4y35,map05211,Renal cell carcinoma [PATH:ko05211],2570
nmdc:bsm-11-cwey4y35,map05212,Pancreatic cancer [PATH:ko05212],1225
nmdc:bsm-11-cwey4y35,map05213,Endometrial cancer [PATH:ko05213],397
nmdc:bsm-11-cwey4y35,map05214,Glioma [PATH:ko05214],896
nmdc:bsm-11-cwey4y35,map05215,Prostate cancer [PATH:ko05215],1977
nmdc:bsm-11-cwey4y35,map05216,Thyroid cancer [PATH:ko05216],276
nmdc:bsm-11-cwey4y35,map05217,Basal cell carcinoma [PATH:ko05217],83
nmdc:bsm-11-cwey4y35,map05218,Melanoma [PATH:ko05218],268
nmdc:bsm-11-cwey4y35,map05219,Bladder cancer [PATH:ko05219],275
nmdc:bsm-11-cwey4y35,map05220,Chronic myeloid leukemia [PATH:ko05220],330
nmdc:bsm-11-cwey4y35,map05221,Acute myeloid leukemia [PATH:ko05221],362
nmdc:bsm-11-cwey4y35,map05222,Small cell lung cancer [PATH:ko05222],1402
nmdc:bsm-11-cwey4y35,map05223,Non-small cell lung cancer [PATH:ko05223],350
nmdc:bsm-11-cwey4y35,map05224,Breast cancer [PATH:ko05224],478
nmdc:bsm-11-cwey4y35,map05225,Hepatocellular carcinoma [PATH:ko05225],8892
nmdc:bsm-11-cwey4y35,map05226,Gastric cancer [PATH:ko05226],533
nmdc:bsm-11-cwey4y35,map05230,Central carbon metabolism in cancer [PATH:ko05230],10861
nmdc:bsm-11-cwey4y35,map05231,Choline metabolism in cancer [PATH:ko05231],1342
nmdc:bsm-11-cwey4y35,map05235,PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235],448
nmdc:bsm-11-cwey4y35,map05322,Systemic lupus erythematosus [PATH:ko05322],9495
nmdc:bsm-11-cwey4y35,map05323,Rheumatoid arthritis [PATH:ko05323],1649
nmdc:bsm-11-cwey4y35,map05340,Primary immunodeficiency [PATH:ko05340],262
nmdc:bsm-11-cwey4y35,map05410,Hypertrophic cardiomyopathy [PATH:ko05410],2565
nmdc:bsm-11-cwey4y35,map05412,Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412],1858
nmdc:bsm-11-cwey4y35,map05414,Dilated cardiomyopathy [PATH:ko05414],2454
nmdc:bsm-11-cwey4y35,map05415,Diabetic cardiomyopathy [PATH:ko05415],29984
nmdc:bsm-11-cwey4y35,map05416,Viral myocarditis [PATH:ko05416],4246
nmdc:bsm-11-cwey4y35,map05417,Lipid and atherosclerosis [PATH:ko05417],46875
nmdc:bsm-11-cwey4y35,map05418,Fluid shear stress and atherosclerosis [PATH:ko05418],35886
nmdc:bsm-11-cwey4y35,map99973,Transcription,112086
nmdc:bsm-11-cwey4y35,map99974,Translation,192
nmdc:bsm-11-cwey4y35,map99975,Protein processing,15492
nmdc:bsm-11-cwey4y35,map99976,Replication and repair,17152
nmdc:bsm-11-cwey4y35,map99977,Transport,18714
nmdc:bsm-11-cwey4y35,map99978,Cell growth,5238
nmdc:bsm-11-cwey4y35,map99980,Enzymes with EC numbers,227748
nmdc:bsm-11-cwey4y35,map99981,Carbohydrate metabolism,2913
nmdc:bsm-11-cwey4y35,map99982,Energy metabolism,14617
nmdc:bsm-11-cwey4y35,map99983,Lipid metabolism,118
nmdc:bsm-11-cwey4y35,map99985,Amino acid metabolism,2419
nmdc:bsm-11-cwey4y35,map99986,Glycan metabolism,1642
nmdc:bsm-11-cwey4y35,map99987,Cofactor metabolism,1138
nmdc:bsm-11-cwey4y35,map99988,Secondary metabolism,2395
nmdc:bsm-11-cwey4y35,map99992,Structural proteins,15193
nmdc:bsm-11-cwey4y35,map99993,Cell motility,740
nmdc:bsm-11-cwey4y35,map99994,Others,2748
nmdc:bsm-11-cwey4y35,map99995,Signaling proteins,18850
nmdc:bsm-11-cwey4y35,map99996,General function prediction only,38407
nmdc:bsm-11-cwey4y35,map99997,Function unknown,104836
nmdc:bsm-11-cwey4y35,map99998,Others,4022
nmdc:bsm-11-cwey4y35,map99999,Others,23756
nmdc:bsm-11-cwey4y35,NA,NA,314
nmdc:bsm-11-frgt4x11,map00010,Glycolysis / Gluconeogenesis [PATH:ko00010],34964
nmdc:bsm-11-frgt4x11,map00020,Citrate cycle (TCA cycle) [PATH:ko00020],22464
nmdc:bsm-11-frgt4x11,map00030,Pentose phosphate pathway [PATH:ko00030],16935
nmdc:bsm-11-frgt4x11,map00040,Pentose and glucuronate interconversions [PATH:ko00040],5427
nmdc:bsm-11-frgt4x11,map00051,Fructose and mannose metabolism [PATH:ko00051],8335
nmdc:bsm-11-frgt4x11,map00052,Galactose metabolism [PATH:ko00052],4618
nmdc:bsm-11-frgt4x11,map00053,Ascorbate and aldarate metabolism [PATH:ko00053],4865
nmdc:bsm-11-frgt4x11,map00061,Fatty acid biosynthesis [PATH:ko00061],11894
nmdc:bsm-11-frgt4x11,map00062,Fatty acid elongation [PATH:ko00062],101
nmdc:bsm-11-frgt4x11,map00071,Fatty acid degradation [PATH:ko00071],11007
nmdc:bsm-11-frgt4x11,map00073,"Cutin, suberine and wax biosynthesis [PATH:ko00073]",59
nmdc:bsm-11-frgt4x11,map00074,Mycolic acid biosynthesis [PATH:ko00074],3673
nmdc:bsm-11-frgt4x11,map00100,Steroid biosynthesis [PATH:ko00100],195
nmdc:bsm-11-frgt4x11,map00120,Primary bile acid biosynthesis [PATH:ko00120],88
nmdc:bsm-11-frgt4x11,map00121,Secondary bile acid biosynthesis [PATH:ko00121],12
nmdc:bsm-11-frgt4x11,map00130,Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],2558
nmdc:bsm-11-frgt4x11,map00140,Steroid hormone biosynthesis [PATH:ko00140],274
nmdc:bsm-11-frgt4x11,map00190,Oxidative phosphorylation [PATH:ko00190],41180
nmdc:bsm-11-frgt4x11,map00194,Photosynthesis proteins [BR:ko00194],10380
nmdc:bsm-11-frgt4x11,map00195,Photosynthesis [PATH:ko00195],9345
nmdc:bsm-11-frgt4x11,map00199,Cytochrome P450 [BR:ko00199],348
nmdc:bsm-11-frgt4x11,map00220,Arginine biosynthesis [PATH:ko00220],15675
nmdc:bsm-11-frgt4x11,map00230,Purine metabolism [PATH:ko00230],27888
nmdc:bsm-11-frgt4x11,map00232,Caffeine metabolism [PATH:ko00232],100
nmdc:bsm-11-frgt4x11,map00240,Pyrimidine metabolism [PATH:ko00240],12551
nmdc:bsm-11-frgt4x11,map00250,"Alanine, aspartate and glutamate metabolism [PATH:ko00250]",25721
nmdc:bsm-11-frgt4x11,map00253,Tetracycline biosynthesis [PATH:ko00253],12
nmdc:bsm-11-frgt4x11,map00254,Aflatoxin biosynthesis [PATH:ko00254],24
nmdc:bsm-11-frgt4x11,map00260,"Glycine, serine and threonine metabolism [PATH:ko00260]",11271
nmdc:bsm-11-frgt4x11,map00261,Monobactam biosynthesis [PATH:ko00261],3656
nmdc:bsm-11-frgt4x11,map00270,Cysteine and methionine metabolism [PATH:ko00270],21530
nmdc:bsm-11-frgt4x11,map00280,"Valine, leucine and isoleucine degradation [PATH:ko00280]",13341
nmdc:bsm-11-frgt4x11,map00290,"Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",9867
nmdc:bsm-11-frgt4x11,map00300,Lysine biosynthesis [PATH:ko00300],3649
nmdc:bsm-11-frgt4x11,map00310,Lysine degradation [PATH:ko00310],7275
nmdc:bsm-11-frgt4x11,map00311,Penicillin and cephalosporin biosynthesis [PATH:ko00311],235
nmdc:bsm-11-frgt4x11,map00330,Arginine and proline metabolism [PATH:ko00330],11230
nmdc:bsm-11-frgt4x11,map00331,Clavulanic acid biosynthesis [PATH:ko00331],2
nmdc:bsm-11-frgt4x11,map00332,Carbapenem biosynthesis [PATH:ko00332],147
nmdc:bsm-11-frgt4x11,map00333,Prodigiosin biosynthesis [PATH:ko00333],3232
nmdc:bsm-11-frgt4x11,map00340,Histidine metabolism [PATH:ko00340],6594
nmdc:bsm-11-frgt4x11,map00350,Tyrosine metabolism [PATH:ko00350],9498
nmdc:bsm-11-frgt4x11,map00360,Phenylalanine metabolism [PATH:ko00360],15711
nmdc:bsm-11-frgt4x11,map00361,Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],5711
nmdc:bsm-11-frgt4x11,map00362,Benzoate degradation [PATH:ko00362],11564
nmdc:bsm-11-frgt4x11,map00363,Bisphenol degradation [PATH:ko00363],72
nmdc:bsm-11-frgt4x11,map00364,Fluorobenzoate degradation [PATH:ko00364],4376
nmdc:bsm-11-frgt4x11,map00365,Furfural degradation [PATH:ko00365],114
nmdc:bsm-11-frgt4x11,map00380,Tryptophan metabolism [PATH:ko00380],17697
nmdc:bsm-11-frgt4x11,map00400,"Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",5379
nmdc:bsm-11-frgt4x11,map00401,Novobiocin biosynthesis [PATH:ko00401],2793
nmdc:bsm-11-frgt4x11,map00403,Indole diterpene alkaloid biosynthesis [PATH:ko00403],2
nmdc:bsm-11-frgt4x11,map00404,Staurosporine biosynthesis [PATH:ko00404],49
nmdc:bsm-11-frgt4x11,map00405,Phenazine biosynthesis [PATH:ko00405],168
nmdc:bsm-11-frgt4x11,map00410,beta-Alanine metabolism [PATH:ko00410],4693
nmdc:bsm-11-frgt4x11,map00430,Taurine and hypotaurine metabolism [PATH:ko00430],4682
nmdc:bsm-11-frgt4x11,map00440,Phosphonate and phosphinate metabolism [PATH:ko00440],220
nmdc:bsm-11-frgt4x11,map00450,Selenocompound metabolism [PATH:ko00450],8052
nmdc:bsm-11-frgt4x11,map00460,Cyanoamino acid metabolism [PATH:ko00460],2442
nmdc:bsm-11-frgt4x11,map00470,D-Amino acid metabolism [PATH:ko00470],1289
nmdc:bsm-11-frgt4x11,map00480,Glutathione metabolism [PATH:ko00480],10213
nmdc:bsm-11-frgt4x11,map00500,Starch and sucrose metabolism [PATH:ko00500],10149
nmdc:bsm-11-frgt4x11,map00510,N-Glycan biosynthesis [PATH:ko00510],714
nmdc:bsm-11-frgt4x11,map00511,Other glycan degradation [PATH:ko00511],963
nmdc:bsm-11-frgt4x11,map00512,Mucin type O-glycan biosynthesis [PATH:ko00512],2
nmdc:bsm-11-frgt4x11,map00513,Various types of N-glycan biosynthesis [PATH:ko00513],368
nmdc:bsm-11-frgt4x11,map00514,Other types of O-glycan biosynthesis [PATH:ko00514],298
nmdc:bsm-11-frgt4x11,map00515,Mannose type O-glycan biosynthesis [PATH:ko00515],103
nmdc:bsm-11-frgt4x11,map00520,Amino sugar and nucleotide sugar metabolism [PATH:ko00520],11116
nmdc:bsm-11-frgt4x11,map00521,Streptomycin biosynthesis [PATH:ko00521],2684
nmdc:bsm-11-frgt4x11,map00523,Polyketide sugar unit biosynthesis [PATH:ko00523],840
nmdc:bsm-11-frgt4x11,map00524,"Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]",348
nmdc:bsm-11-frgt4x11,map00525,Acarbose and validamycin biosynthesis [PATH:ko00525],511
nmdc:bsm-11-frgt4x11,map00531,Glycosaminoglycan degradation [PATH:ko00531],368
nmdc:bsm-11-frgt4x11,map00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532],6
nmdc:bsm-11-frgt4x11,map00533,Glycosaminoglycan biosynthesis - keratan sulfate [PATH:ko00533],4
nmdc:bsm-11-frgt4x11,map00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534],6
nmdc:bsm-11-frgt4x11,map00535,Proteoglycans [BR:ko00535],16
nmdc:bsm-11-frgt4x11,map00536,Glycosaminoglycan binding proteins [BR:ko00536],479
nmdc:bsm-11-frgt4x11,map00537,Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],673
nmdc:bsm-11-frgt4x11,map00540,Lipopolysaccharide biosynthesis [PATH:ko00540],2185
nmdc:bsm-11-frgt4x11,map00541,Biosynthesis of various nucleotide sugars [PATH:ko00541],5453
nmdc:bsm-11-frgt4x11,map00542,O-Antigen repeat unit biosynthesis [PATH:ko00542],353
nmdc:bsm-11-frgt4x11,map00543,Exopolysaccharide biosynthesis [PATH:ko00543],2015
nmdc:bsm-11-frgt4x11,map00550,Peptidoglycan biosynthesis [PATH:ko00550],4625
nmdc:bsm-11-frgt4x11,map00552,Teichoic acid biosynthesis [PATH:ko00552],834
nmdc:bsm-11-frgt4x11,map00561,Glycerolipid metabolism [PATH:ko00561],4708
nmdc:bsm-11-frgt4x11,map00562,Inositol phosphate metabolism [PATH:ko00562],3706
nmdc:bsm-11-frgt4x11,map00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563],73
nmdc:bsm-11-frgt4x11,map00564,Glycerophospholipid metabolism [PATH:ko00564],3769
nmdc:bsm-11-frgt4x11,map00565,Ether lipid metabolism [PATH:ko00565],799
nmdc:bsm-11-frgt4x11,map00571,Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571],57
nmdc:bsm-11-frgt4x11,map00572,Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572],418
nmdc:bsm-11-frgt4x11,map00590,Arachidonic acid metabolism [PATH:ko00590],136
nmdc:bsm-11-frgt4x11,map00591,Linoleic acid metabolism [PATH:ko00591],620
nmdc:bsm-11-frgt4x11,map00592,alpha-Linolenic acid metabolism [PATH:ko00592],833
nmdc:bsm-11-frgt4x11,map00600,Sphingolipid metabolism [PATH:ko00600],1190
nmdc:bsm-11-frgt4x11,map00601,Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601],4
nmdc:bsm-11-frgt4x11,map00603,Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603],441
nmdc:bsm-11-frgt4x11,map00604,Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604],141
nmdc:bsm-11-frgt4x11,map00620,Pyruvate metabolism [PATH:ko00620],37519
nmdc:bsm-11-frgt4x11,map00621,Dioxin degradation [PATH:ko00621],601
nmdc:bsm-11-frgt4x11,map00622,Xylene degradation [PATH:ko00622],1728
nmdc:bsm-11-frgt4x11,map00623,Toluene degradation [PATH:ko00623],4727
nmdc:bsm-11-frgt4x11,map00624,Polycyclic aromatic hydrocarbon degradation [PATH:ko00624],1735
nmdc:bsm-11-frgt4x11,map00625,Chloroalkane and chloroalkene degradation [PATH:ko00625],13509
nmdc:bsm-11-frgt4x11,map00626,Naphthalene degradation [PATH:ko00626],1697
