bin_oid	Bin ID	Genome Name	IMG Genome ID	Bin Lineage	Bin Methods	Created By	Date Added	Bin Completeness	Bin Contamination	Average Coverage	Total Number of Bases	5s rRNA	18s rRNA	28s rRNA	Scaffold Count
3300049135_5	3300049135_5	Soil microbial communities from Los Alamos National Laboratory, New Mexico, USA - S16_B_D45 hydrophilic	3300049135	Eukaryota; Ascomycota; Eurotiomycetes; Eurotiales; Aspergillaceae; Aspergillus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	57.52	0	23.81	19142891	26	0	2	2050
3300049135_9	3300049135_9	Soil microbial communities from Los Alamos National Laboratory, New Mexico, USA - S16_B_D45 hydrophilic	3300049135	Eukaryota; Ascomycota; Sordariomycetes; Sordariales; Chaetomiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	63.91	0	121.72	26564063	34	0	1	2363
3300049255_22	3300049255_22	Peat moss microbial communities from bog in Western Region, Iceland - Sphagnum magellanicum H1_MAG_ICE	3300049255	Eukaryota; Ascomycota; Leotiomycetes; Helotiales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	57.14	0.75	7.67	27049434	17	0	0	3791
3300049737_32	3300049737_32	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_111214.NP2	3300049737	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	76.2	0.2	64.28	8930484	1	0	0	1293
3300049982_45	3300049982_45	Soil microbial communities from Holy Fire Burn scar, Cleveland National Forest, California, USA - CNF2NT9	3300049982	Eukaryota; Ascomycota; Eurotiomycetes; Eurotiales; Aspergillaceae; Aspergillus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	97.74	0.38	17.69	26281330	42	1	1	621
3300050017_47	3300050017_47	Peat soil microbial communities from Stordalen Mire, Sweden - 718 P1 30-34	3300050017	Eukaryota; Ascomycota; Leotiomycetes; Helotiales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	70.3	1.13	9.04	34305772	9	0	3	3476
3300050018_46	3300050018_46	Peat soil microbial communities from Stordalen Mire, Sweden - 718 P2 10-14	3300050018	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	50.75	0	7.91	12253008	2	0	0	1752
3300050135_10	3300050135_10	Peatland microbial communities from Stordalen Mire, Sweden - 714 PHB-Rim3 5-9	3300050135	Eukaryota; Ascomycota; Leotiomycetes; Pseudeurotiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	100	0.38	13.52	36329101	5	0	1	995
3300050149_19	3300050149_19	Alder tree leaf litter microbial communities from Olympic Peninsula, Washington, USA - D10_RHK1_3_to_RHK1	3300050149	Eukaryota; Ascomycota; Dothideomycetes	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	71.05	0.75	12.03	20534503	7	0	0	2744
3300050204_155	3300050204_155	Seawater microbial communities from Mount Hope Bay, Rhode Island, USA - RI_4B2_100218_0717	3300050204	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	65.4	1	35.03	12833683	4	0	0	2042
3300050204_59	3300050204_59	Seawater microbial communities from Mount Hope Bay, Rhode Island, USA - RI_4B2_100218_0717	3300050204	Eukaryota; Chlorophyta; Trebouxiophyceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	55.56	0	11.85	7210554	2	0	0	1130
3300050212_209	3300050212_209	Lake water microbial communities from Sandhills, Nebraska, United States - NSL_Border_2017_MMG	3300050212	Eukaryota; Chlorophyta; Picocystophyceae; Picocystales; Picocystaceae; Picocystis	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	66.13	1.61	14.77	10452663	4	0	0	1283
3300050251_22	3300050251_22	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_2	3300050251	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	80.45	0	72.75	21203118	6	0	0	1580
3300050255_17	3300050255_17	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_6	3300050255	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	93.23	0	89.53	26536433	7	0	1	919
3300050255_25	3300050255_25	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_6	3300050255	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	90.6	0.75	26.08	26370046	6	0	0	1744
3300050274_11	3300050274_11	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_30	3300050274	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	90.23	1.13	19.52	22379259	6	1	1	1531
3300050274_27	3300050274_27	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_30	3300050274	Eukaryota; Basidiomycota; Tremellomycetes; Tremellales; Cryptococcaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	73.8	0.4	33.18	13675123	1	1	1	877
3300050293_11	3300050293_11	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_54	3300050293	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	85.71	0.38	98	27384778	8	0	3	1046
3300050302_4	3300050302_4	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_64	3300050302	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	79.7	0	74.32	24685208	3	0	0	204
3300050312_14	3300050312_14	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_76	3300050312	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	88.72	1.13	17.18	24927024	9	0	0	575
3300050312_46	3300050312_46	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_76	3300050312	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	93.98	4.89	13.82	29840963	10	0	0	1024
3300050312_6	3300050312_6	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_76	3300050312	Eukaryota; Basidiomycota; Tremellomycetes; Tremellales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	67.8	0	9.2	14094408	0	2	0	1173
3300050312_74	3300050312_74	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_76	3300050312	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	86.84	0	36.28	23474302	10	0	1	888
3300050314_51	3300050314_51	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_78	3300050314	Eukaryota; Ascomycota; Leotiomycetes; Helotiales; Dermateaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	98.5	0	23.03	46335170	30	0	1	254
3300050315_15	3300050315_15	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_79	3300050315	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	96.62	0	68.42	27667614	7	0	1	298
3300050315_19	3300050315_19	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_79	3300050315	Eukaryota; Basidiomycota; Tremellomycetes; Tremellales; Cryptococcaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	88.6	0.6	35.38	17581075	2	1	2	300
3300050318_5	3300050318_5	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_84	3300050318	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	88.72	0.38	156.68	23465095	6	0	0	1091
3300050321_42	3300050321_42	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_88	3300050321	Eukaryota; Chlorophyta; Trebouxiophyceae; Coccomyxa	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	53.19	8.51	11.47	29828859	8	0	0	6044
3300050321_64	3300050321_64	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_88	3300050321	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	72.56	0.38	51.36	18765125	10	0	0	1203
3300050323_16	3300050323_16	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_91	3300050323	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	92.48	1.88	11.76	26021837	11	0	0	1261
3300050323_20	3300050323_20	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_91	3300050323	Eukaryota; Ascomycota	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	50	0	67.22	12548658	21	0	1	440
3300050323_41	3300050323_41	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_91	3300050323	Eukaryota; Chlorophyta; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	62.2	1.8	15.89	36581137	8	0	0	5582
3300050323_51	3300050323_51	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_91	3300050323	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	91.73	0	89.8	26390221	11	0	1	716
3300050355_5	3300050355_5	Adjacent soil microbial communities from hotspring runoff channel in Yellowstone National Park, Wyoming, USA - YNP_Soil_2	3300050355	Eukaryota; Ascomycota; Dothideomycetes; Mycosphaerellales; Teratosphaeriaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	77.44	0	19.33	18806312	9	0	0	1160
3300050541_5	3300050541_5	Alder tree leaf microbial communities from Olympic Peninsula, Washington, USA - D0_RHK1_4	3300050541	Eukaryota; Basidiomycota; Exobasidiomycetes; Exobasidiales; Brachybasidiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	91	1.4	15.54	15033234	18	0	0	1127
3300050563_2	3300050563_2	Alder tree leaf litter microbial communities from Olympic Peninsula, Washington, USA - D5_SEK1_4_to_SEK1	3300050563	Eukaryota; Oomycota; Peronosporales; Peronosporaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	94.6	1	29.63	35418628	0	0	1	2932
3300051795_26	3300051795_26	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_75	3300051795	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	85.34	0.38	93.36	22372708	5	0	0	1309
3300051795_40	3300051795_40	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_75	3300051795	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	97.37	0.38	17.44	25370288	11	0	0	582
3300051796_31	3300051796_31	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_90	3300051796	Eukaryota; Basidiomycota; Tremellomycetes; Tremellales; Cryptococcaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	89.4	0.6	35.63	17659672	1	1	2	399
3300051796_5	3300051796_5	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_90	3300051796	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	82.71	0	44.25	20924165	10	0	0	1590
3300051796_8	3300051796_8	Rock-associated cryptoendolithic microbial communities from Antarctica - FICUS_Selbmann_90	3300051796	Eukaryota; Ascomycota; Lecanoromycetes; Lecanorales; Parmeliaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	94.36	0	11.35	30663424	5	0	0	1708
3300051848_133	3300051848_133	Seawater microbial communities from Mount Hope Bay, Rhode Island, USA - RI_9B2_100318_1536	3300051848	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	71	2.8	15.56	13750557	4	0	0	2174
3300052303_4	3300052303_4	Soil microbial communities from coniferous forest in Colorado, USA - BV_C3_S1	3300052303	Eukaryota; Ascomycota; Eurotiomycetes; Chaetothyriales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	61.28	0.38	19.55	17101670	7	0	0	1669
3300052304_37	3300052304_37	Peat soil microbial communities from Marcell Experimental Forest, Minnesota, USA - QM0306	3300052304	Eukaryota; Ascomycota; Eurotiomycetes; Chaetothyriales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	74.06	1.13	11.21	17436799	6	0	0	1700
3300052304_71	3300052304_71	Peat soil microbial communities from Marcell Experimental Forest, Minnesota, USA - QM0306	3300052304	Eukaryota; Ascomycota; Leotiomycetes; Helotiales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	66.54	2.63	20.25	47596878	10	0	1	3421
3300052304_8	3300052304_8	Peat soil microbial communities from Marcell Experimental Forest, Minnesota, USA - QM0306	3300052304	Eukaryota; Ascomycota; Leotiomycetes; Helotiales; Hyaloscyphaceae; Hyaloscypha	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	71.43	6.77	10.19	35333603	5	0	1	4289
3300053169_27	3300053169_27	Soil microbial communities from Los Alamos National Laboratory, New Mexico, USA - S53_C_D45 hydrophobic	3300053169	Eukaryota; Ascomycota; Dothideomycetes; Pleosporales; Pleosporaceae; Alternaria	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-07	100	0.38	55.95	32442274	51	1	2	227
3300047324_39	3300047324_39	Peat moss microbial communities from bog in Frasne, France - Sphagnum magellanicum 6OTC_MAG_FR	3300047324	Eukaryota; Ascomycota; Leotiomycetes; Helotiales; Hyaloscyphaceae; Hyaloscypha	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	85.71	0.38	9.26	35783972	10	0	0	3613
3300047353_22	3300047353_22	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_170614.NP2	3300047353	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	69.6	0	13.66	9488051	1	1	1	1390
3300047353_32	3300047353_32	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_170614.NP2	3300047353	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	51	0.8	14.08	9661284	3	0	0	1376
3300047355_54	3300047355_54	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_170309.NP2	3300047355	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	71.8	0	54.45	8100696	0	1	0	1211
3300047357_42	3300047357_42	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_190424.NP2	3300047357	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	80	0	20.54	9677676	2	0	0	1261
3300047360_3	3300047360_3	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_190206.NP1	3300047360	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	81.6	0	15.66	9744394	0	0	0	1342
3300047369_9	3300047369_9	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_150429.NP2	3300047369	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	66.4	0	12.76	8051909	1	0	1	1405
3300047381_58	3300047381_58	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_110824.NP2	3300047381	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	78.4	0.4	78.43	9601508	1	0	0	1197
3300047387_25	3300047387_25	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141210.NP1	3300047387	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	71.4	0.6	32.89	8379501	1	1	0	1304
3300047387_28	3300047387_28	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141210.NP1	3300047387	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	50.4	1.2	28.1	9063310	2	0	0	1226
3300047387_7	3300047387_7	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141210.NP1	3300047387	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	51.6	0.6	35.47	7373689	2	0	0	1058
3300047995_13	3300047995_13	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_121205.NP1	3300047995	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	78.6	0	22.02	9549229	2	0	0	1402
3300047997_3	3300047997_3	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_130911.NP2	3300047997	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	67.6	0	40.84	8140128	0	1	0	1344
3300048003_38	3300048003_38	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_110817.NP1	3300048003	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	68	0	48.28	8032773	1	0	0	1311
3300048010_10	3300048010_10	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_191009.NP1	3300048010	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	74.4	0.4	23.88	10806784	3	0	0	1307
3300048015_146	3300048015_146	Peat moss microbial communities from bog in Western Region, Iceland - Sphagnum magellanicum H3_MAG_ICE	3300048015	Eukaryota; Chlorophyta; Trebouxiophyceae; Coccomyxa	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	65.96	2.13	7.93	25804769	3	0	0	4456
3300048021_49	3300048021_49	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_190717.NP1	3300048021	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	72.8	0.2	27.64	11072654	2	0	1	1169
3300048022_16	3300048022_16	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_191002.NP1	3300048022	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	80.2	0.2	16.34	11482560	2	0	1	1194
3300048025_18	3300048025_18	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_190327.NP1	3300048025	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	65.4	0	53.47	7788430	2	0	0	1279
3300048030_12	3300048030_12	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_180620.NP2	3300048030	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-11-04	73.4	0	17.46	9406010	0	0	1	1397
